id	text	tweet
4879	MarqueteirosDoJair	1053137870800728064
4880	MarketeirosDoJair	1053137933820137472
4881	G1	1053138030167576576
4882	MarketeirosDoJair	1053138077412143106
4883	EuSouOCaixa2	1053138137952718849
4884	EuFaçoDeGraça	1053138137952718849
4885	G1	1053138156520988672
4886	MarketeirosDoJair	1053138284740796417
4887	EUVIMDEGRACA	1053138284740796417
4888	Eleições2018	1053138357310627840
4889	G1	1053138608159444992
4890	MarketeirosDoJair	1053138670381920256
4891	FolhaPutinhadoPT	1053138718033412097
4892	Marqueteirosdobolsonaro	1053138770449575937
4893	G1	1053139048708083713
4894	EsquerdaNuncaMais	1053139055821680640
4895	G1	1053139122553081857
4896	G1Rio	1053139122553081857
4897	Caixa2doBoIsonaro	1053139489168728064
4898	LavaZap	1053139489168728064
4899	Bolsolão	1053139489168728064
4900	G1	1053139508139569152
4901	G1	1053139588229853185
4902	G1Rio	1053139588229853185
4903	MarketeirosDoJair	1053139769700614145
4904	G1	1053139783281754112
4905	G1Rio	1053139783281754112
4906	fazemosdegraça	1053139796649017344
4907	MarketeirosDoJair	1053139796649017344
4908	Bolsolão	1053139833479139328
4909	MarketeirosDoJair	1053139833479139328
4910	bolsonaro17	1053140015935643648
4911	MARKETEIROSDOJAIR	1053140110886211584
4912	Bolsonaro	1053140110886211584
4913	EuVotoBolsonaro	1053140110886211584
4914	euvimdegraca	1053140110886211584
4915	HaddaBabaca	1053140316734275584
4916	MarketeirosDoJair	1053140423496081410
4917	G1	1053140486129631233
4918	MarqueteirosDoJair	1053140602169319424
4919	Eleições2018	1053140673413763073
4920	G1	1053140722688385024
4921	Eleições2018	1053140746222604288
4922	Eleições2018	1053140774920114177
4923	G1	1053140833048952832
4924	Eleições2018	1053140858810310656
4925	LavaZap	1053140914900742146
4926	caixa2deBolsonaro	1053140914900742146
4927	Bolsolão	1053140922094051328
4928	MarketeirosDoJair	1053140922094051328
4929	MarkeiteirosDoJair	1053140972098543616
4930	G1	1053141012649000961
4931	G1	1053141020563660801
4932	G1	1053141064037658624
4933	G1Sergipe	1053141064037658624
4934	Eleições2018	1053141064037658624
4935	LavaZap	1053141091921416192
4936	Caixa2doBolsanaro	1053141091921416192
4937	G1	1053141174393978880
4938	Eleições2018	1053141174393978880
4939	G1	1053141334150799360
4940	G1	1053141386235727872
4941	G1	1053141423745318912
4942	MarqueteirosDoJair	1053141440224731136
4943	Eleições2018	1053141580155154432
4944	RouanetNao	1053141683351764992
4945	FolhaLixo	1053141683351764992
4946	G1	1053141796824461313
4947	OLulaTaPresoBabaca	1053141861567750144
4948	CadêAProva	1053141894618857473
4949	G1	1053141990249033728
4950	Eleições2018	1053141990249033728
4951	G1Pará	1053141990249033728
4952	MarqueiteirosDoJair	1053142059991883782
4953	bolsonaropresidente	1053142068405719040
4954	Brumar	1053142078585270273
4955	G1	1053142088810946560
4956	G1SP	1053142088810946560
4957	Folha	1053142257614888961
4958	Datafolha	1053142257614888961
4959	Eleições2018	1053142257614888961
4960	G1	1053142263373746176
4961	G1	1053142347196841986
4962	G1SP	1053142347196841986
4963	DesesperoPT	1053142376280133632
4964	Eleições2018	1053142383163068416
4965	G1	1053142405959032832
4966	MarketeirosDoJair	1053142612264153090
4967	ptnao	1053142782901174272
4968	EuFacoCampanhaDeGraca	1053142782901174272
4969	marketeirodojair	1053142782901174272
4970	mark	1053142782901174272
4971	MelhorJairSeAcostumando	1053142782901174272
4972	b17	1053142782901174272
4973	Bolsolão	1053142881463164929
4974	MarketeirosDoJair	1053142881463164929
4975	MarketeirosDoJair	1053142882654281729
4976	marketeirosdojair	1053142960907399168
4977	FolhaPutinhaDoPT	1053142996856815616
4978	FolhaMarmitaDoPT	1053142996856815616
4979	Caixa2doBoIsonaro	1053143165320876033
4980	CampanhaDeGraça	1053143285936652288
4981	FolhaPutinhaDoPT	1053143455470379009
4982	MarketeirosDoJair	1053143455470379009
4983	MarketeirosdoJair	1053143600073265152
4984	B17	1053143600073265152
4985	BolsonaroCagao	1053143676388601856
4986	Caixa2doBolsonaro	1053143910715932674
4987	arregão	1053143936422813696
4988	Bolsolao	1053143936422813696
4989	Caixa2doBolsanaro	1053143936422813696
4990	bols	1053143936422813696
4991	G1	1053144036821950464
4992	G1Rio	1053144036821950464
4993	marketeirodojair	1053144122591272960
4994	MarketeirosDoJair	1053144299758592000
4995	Brumar	1053144318066806784
4996	MarketeirosDoJair	1053144321334095872
4997	MarkeiteirosDoJair	1053144453525966848
4998	BolsoFraude	1053144648955367424
4999	Eleições2018	1053144662968594433
5000	Eleições2018	1053144689182945281
5001	G1	1053144762864332800
5002	Bolsolão	1053144895224012800
5003	MarketeirosDoJair	1053144895224012800
5004	Bolsolão	1053144931555069952
5005	MarketeirosDoJair	1053144931555069952
5006	Caixa2doBolsonaro	1053144946029617153
5007	Bolsolão	1053144946029617153
5008	HaddadPresidente	1053144946029617153
5009	CadêAProva	1053145010961608704
5010	FakeNewsDoHaddad	1053145010961608704
5011	FolhaÉPetista	1053145014509936640
5012	FolhaMarmitaDoPT	1053145014509936640
5013	G1	1053145480237072385
5014	G1SC	1053145480237072385
5015	Caixa2doBolsonaro	1053145501045063680
5016	Bolsolão	1053145532724588544
5017	MarketeirosDoJair	1053145532724588544
5018	G1	1053145572679524353
5019	Eleições2018	1053145613590847488
5020	caixa2doBolsonaro	1053145634457432069
5021	Eleições2018	1053145690208198656
5022	Folha	1053145868898127873
5023	Eleições2018	1053145868898127873
5024	Bolsolão	1053145898165903363
5025	MarketeirosDoJair	1053145898165903363
5026	Eleições2018	1053146004994879488
5027	MarketeirosDoJair	1053146045822189568
5028	BolsonaroNao	1053146082438463488
5029	Bolsolão	1053146139376209920
5030	MarketeirosDoJair	1053146139376209920
5031	Folhanalama	1053146342850101249
5032	G1	1053146447972130817
5033	Caixa2doBolsonaro	1053146507925512192
5034	HaddadPresidente	1053146507925512192
5035	HaddadSim	1053146507925512192
5036	MarketeirosDoJair	1053146594441396229
5037	FolhaPutinhaDoPT	1053146600565022722
5038	G1	1053146659625099264
5039	Eleições2018	1053146659625099264
5040	G1	1053146686024007680
5041	Eleições2018	1053146686024007680
5042	mulalivre	1053146750951796736
5043	PTNÃO	1053146810057924609
5044	PTNUNCAMAIS	1053146810057924609
5045	G1	1053146870883721216
5046	G1SP	1053146870883721216
5047	G1	1053146918258380800
5048	CadeAProva	1053147155035242496
5049	FakeNewsDoHaddad	1053147155035242496
5050	Caixa2doBolsonaro	1053147201529135105
5051	MarketeirosDoJair	1053147288456060928
5052	ptnuncamais	1053147427342110720
5053	MarqueteirosDoJair	1053147427342110720
5054	EuToBancandoOBolsonaro	1053147527011319813
5055	MarketeirosDoJair	1053147527011319813
5056	marqueteirosdojair	1053147527011319813
5057	façodegraça17	1053147527011319813
5058	B17FizemosGRATIS	1053147527011319813
5059	Bolsonarocagao	1053147533130764289
5060	B171	1053147711539683328
5061	CadêAProva	1053147747229032448
5062	FakeNewsDoHaddad	1053147747229032448
5063	G1	1053147790489108480
5064	FolhaCapachoDoPT	1053148063336972288
5065	G1	1053148157322899456
5066	DoriaNao	1053148401578196993
5067	MarcioFranca40	1053148401578196993
5068	SoumarketeirodoJair	1053148417285853184
5069	marketeirosdojair	1053148488073203713
5070	MarketeirosDoJair	1053148518712524800
5071	FaçodeGraça	1053148527659024389
5072	B17	1053148527659024389
5073	G1	1053148547087065089
5074	B17	1053148575142690817
5075	PTNÃO	1053148600656633856
5076	PTNUNCAMAIS	1053148600656633856
5077	Eleições2018	1053148645950918658
5078	MarketeirosDoJair	1053148815899930626
5079	FolhaCapachoDoPT	1053148938436575232
5080	CensuraPetista	1053148938436575232
5081	folhajornalismolixotendencioso	1053149032078565376
5082	MarketeirosDoJair	1053149289604661249
5083	MarkeiteirosDoJair	1053149440272486400
5084	folhafakenews	1053149744321753088
5085	b17	1053149806342889472
5086	Folha	1053149842166464512
5087	Datafolha	1053149842166464512
5088	Eleições2018	1053149842166464512
5089	CadeAProva	1053149850806771712
5090	Caixa2doBolsonaro	1053149866036260864
5091	G1	1053150348439965696
5092	MarketeiroDoJair	1053150612274208768
5093	CadeAProvaHaddad	1053150612274208768
5094	CampanhaDeGraça	1053150612274208768
5095	folhafakenews	1053150618381099008
5096	EAgoraRosaWeber	1053150798807470080
5097	Caixa2doBolsonaro	1053150798807470080
5098	EAgoraRosaWeber	1053151025220206592
5099	Caixa2doBolsonaro	1053151025220206592
5100	G1	1053151076738850816
5101	Eleições2018	1053151076738850816
5102	G1	1053151201477435392
5103	Eleições2018	1053151201477435392
5104	MarketeirosDoJair	1053151302094610432
5105	MarqueteirosDoJair	1053151302094610432
5106	FolhaPutinhaDoPT	1053151302094610432
5107	Eleições2018	1053151483347329025
5108	MarketeirosDoJair	1053151603321171968
5109	EAgoraRosaWeber	1053151792345817091
5110	Caixa2doBolsonaro	1053151792345817091
5111	MarketeirosDoJair	1053151826214821888
5112	EAgoraRosaWeber	1053151834968387585
5113	Caixa2doBolsonaro	1053151834968387585
5114	EAgoraRosaWeber	1053152175021539328
5115	Caixa2doBolsonaro	1053152175021539328
5116	EAgoraRosaWeber	1053152243132915712
5117	Caixa2doBolsonaro	1053152243132915712
5118	EAgoraRosaWeber	1053152331737513984
5119	Caixa2doBolsonaro	1053152331737513984
5120	EAgoraRosaWeber	1053152416298946560
5121	Caixa2doBolsonaro	1053152416298946560
5122	MarketeirosDoJair	1053152626815221760
5123	G1	1053152729907060736
5124	MarketeirosDoJair	1053152828666056704
5125	PTNUNCA	1053152828666056704
5126	EuPosteiDeGraca	1053152828666056704
5127	FolhaputinhadoPT	1053152828666056704
5128	EAgoraRosaWeber	1053152943615238144
5129	Caixa2doBolsonaro	1053152943615238144
5130	EAgoraRosaWeber	1053153070107029504
5131	Caixa2doBolsonaro	1053153070107029504
5132	Bolsolão	1053153119343988738
5133	MarketeirosDoJair	1053153119343988738
5134	FolhaPutinhaDoPT	1053153292375805952
5135	EAgoraRosaWeber	1053153591530307584
5136	Caixa2doBolsonaro	1053153591530307584
5137	EAgoraRosaWeber	1053153645938786304
5138	Caixa2doBolsonaro	1053153645938786304
5139	FolhaPutinhaDoPT	1053153673692540928
5140	MarketeirosDoJair	1053153673692540928
5141	17NelesOutraVezBrasil	1053153673692540928
5142	B17	1053153673692540928
5143	Folha	1053153693632204800
5144	Datafolha	1053153693632204800
5145	Eleições2018	1053153693632204800
5146	EAgoraRosaWeber	1053153740394504192
5147	Caixa2doBolsonaro	1053153740394504192
5148	caixa2doBolsonaro	1053153801706897409
5149	Zema30	1053153850436321280
5150	EAgoraRosaWeber	1053153854655684608
5151	Caixa2doBolsonaro	1053153854655684608
5152	EAgoraRosaWeber	1053153915041185792
5153	Caixa2doBolsonaro	1053153915041185792
5154	EAgoraRosaWeber	1053153976089276416
5155	Caixa2doBolsonaro	1053153976089276416
5156	EAgoraRosaWeber	1053154013657681920
5157	Caixa2doBolsonaro	1053154013657681920
5158	FolhaPutinhaDoPT	1053154024718061568
5159	MarketeiraDoJair17EUVIMDEGRACA	1053154024718061568
5160	EAgoraRosaWeber	1053154055269298177
5161	Caixa2doBolsonaro	1053154055269298177
5162	EAgoraRosaWeber	1053154108914446336
5163	Caixa2doBolsonaro	1053154108914446336
5164	G1	1053154219501457408
5165	EAgoraRosaWeber	1053154225084084224
5166	Caixa2doBolsonaro	1053154225084084224
5167	EAgoraRosaWeber	1053154275088625664
5168	Caixa2doBolsonaro	1053154275088625664
5169	EAgoraRosaWeber	1053154331221024774
5170	Caixa2doBolsonaro	1053154331221024774
5171	MarketeirosDoJair	1053154418235977728
5172	EAgoraRosaWeber	1053154428839182337
5173	Caixa2doBolsonaro	1053154428839182337
5174	EAgoraRosaWeber	1053154465312899072
5175	Caixa2doBolsonaro	1053154465312899072
5176	Eleições2018	1053154674801602560
5177	EAgoraRosaWeber	1053154716090277888
5178	Caixa2doBolsonaro	1053154716090277888
5179	G1	1053154753482498049
5180	G1SC	1053154753482498049
5181	EAgoraRosaWeber	1053154796608413696
5182	Caixa2doBolsonaro	1053154796608413696
5183	EAgoraRosaWeber	1053155069955334144
5184	Caixa2doBolsonaro	1053155069955334144
5185	FolhaPutinhaDoPT	1053155117430652929
5186	EAgoraRosaWeber	1053155190415745025
5187	Caixa2doBolsonaro	1053155190415745025
5188	MarketeirosDoJair	1053155220061077505
5189	EAgoraRosaWeber	1053155498625810432
5190	Caixa2doBolsonaro	1053155498625810432
5191	Bolsolão	1053155564623196160
5192	MarketeirosDoJair	1053155564623196160
5193	EAgoraRosaWeber	1053155629148332032
5194	Caixa2doBolsonaro	1053155629148332032
5195	EAgoraRosaWeber	1053155775135301632
5196	Caixa2doBolsonaro	1053155775135301632
5197	G1PlanetaBizarro	1053155788942966784
5198	EAgoraRosaWeber	1053155836967731200
5199	Caixa2doBolsonaro	1053155836967731200
5200	EAgoraRosaWeber	1053155876297732097
5201	Caixa2doBolsonaro	1053155876297732097
5202	EAgoraRosaWeber	1053155926520328193
5203	Caixa2doBolsonaro	1053155926520328193
5204	EAgoraRosaWeber	1053155984061931520
5205	Caixa2doBolsonaro	1053155984061931520
5206	EAgoraRosaWeber	1053156038508195840
5207	Caixa2doBolsonaro	1053156038508195840
5208	EAgoraRosaWeber	1053156075791355904
5209	Caixa2doBolsonaro	1053156075791355904
5210	EAgoraRosaWeber	1053156153843245056
5211	Caixa2doBolsonaro	1053156153843245056
5212	SouCaixa2DoBolsonaro	1053156263742324736
5213	BolsonaroPresidente	1053156263742324736
5214	FolhaPutinhaDoPT	1053156319203676161
5215	Caixa2doBolsonaro	1053156337952194560
5216	EAgoraRosaWeber	1053156397448380417
5217	Caixa2doBolsonaro	1053156397448380417
5218	MarketeiradoJair	1053156480965328896
5219	EAgoraRosaWeber	1053156501727141888
5220	Caixa2doBolsonaro	1053156501727141888
5221	EAgoraRosaWeber	1053156652227031040
5222	Caixa2doBolsonaro	1053156652227031040
5223	EAgoraRosaWeber	1053156837565100032
5224	Caixa2doBolsonaro	1053156837565100032
5225	EAgoraRosaWeber	1053156909317005312
5226	Caixa2doBolsonaro	1053156909317005312
5227	G1	1053156989457580033
5228	G1Rio	1053156989457580033
5229	EAgoraRosaWeber	1053157025776050176
5230	Caixa2doBolsonaro	1053157025776050176
5231	EAgoraRosaWeber	1053157077990940674
5232	Caixa2doBolsonaro	1053157077990940674
5233	EAgoraRosaWeber	1053157287412617216
5234	Caixa2doBolsonaro	1053157287412617216
5235	Euquerodebate	1053157287412617216
5236	MarketeirosDoJair	1053157402227458048
5237	EAgoraRosaWeber	1053157402990788608
5238	Caixa2doBolsonaro	1053157402990788608
5239	CadeAProva	1053157454358503425
5240	G1	1053157528664711168
5241	Eleições2018	1053157528664711168
5242	EAgoraRosaWeber	1053157580288221184
5243	Caixa2doBolsonaro	1053157580288221184
5244	G1	1053157611724521472
5245	Eleições2018	1053157611724521472
5246	G1	1053157618770944000
5247	EAgoraRosaWeber	1053157662551130113
5248	Caixa2doBolsonaro	1053157662551130113
5249	DebateBolsonaro	1053157674353860608
5250	EAgoraRosaWeber	1053157839705911296
5251	Caixa2doBolsonaro	1053157839705911296
5252	EAgoraRosaWeber	1053158118077726720
5253	Caixa2doBolsonaro	1053158118077726720
5254	Eleições2018	1053158246498885633
5255	BOLSONARO2018	1053158642109857792
5256	MarketeirosDoJair	1053158642017619968
5257	postedepresidiario	1053158642017619968
5258	MarmitaDeCorruptoPreso	1053158642017619968
5259	EAgoraRosaWeber	1053158654206205952
5260	Caixa2doBolsonaro	1053158654206205952
5261	EAgoraRosaWeber	1053158689123663872
5262	Caixa2doBolsonaro	1053158689123663872
5263	FolhaMarmitaDoPT	1053158838172614657
5264	Bolsolão	1053158914232070145
5265	MarketeirosDoJair	1053158914232070145
5266	MarketeirosDoJair	1053159304335970304
5267	G1	1053159370182348800
5268	Façodegraça	1053159633223909376
5269	BolsonaroPresidente17	1053159633223909376
5270	FolhaPutinhaDoPT	1053159682230181889
5271	MarqueteirosDoJair	1053159682230181889
5272	CadêAProva	1053159969313488896
5273	Brumar	1053160109734592512
5274	MarketeirosDoJair	1053160306883682304
5275	G1	1053160734643904512
5276	G1	1053161522443272192
5277	FolhaMarmitaDoPT	1053162636072894464
5278	EuVimDeGraça	1053162697372696576
5279	MarqueteirosDoJair	1053162697372696576
5280	MulheresComBolsonaro	1053162697372696576
5281	CapitãoMoises	1053162697372696576
5282	EleSim	1053162697372696576
5283	MarkeiteirosDoJair	1053162910778884096
5284	EAgoraRosaWeber	1053163207597146112
5285	Caixa2doBolsonaro	1053163207597146112
5286	EAgoraRosaWeber	1053163339717791745
5287	Caixa2doBolsonaro	1053163339717791745
5288	Eleições2018	1053163464305360896
5289	Eleições2018	1053163927029366784
5290	EAgoraRosaWeber	1053164065684627456
5291	Caixa2doBolsonaro	1053164065684627456
5292	EAgoraRosaWeber	1053164135079440385
5293	Caixa2doBolsonaro	1053164135079440385
5294	G1	1053164370111410178
5295	G1Goias	1053164370111410178
5296	BolsonaroPresidente17	1053164377833177088
5297	MarqueteirosDoJair	1053164399362498560
5298	políticaG1	1053164562365796352
5299	Eleições2018	1053164887009124352
5300	PTnão	1053164939110690816
5301	G1	1053165185295413259
5302	Bolsolão	1053165887660965889
5303	MarketeirosDoJair	1053165887660965889
5304	G1	1053165910981263360
5305	Folha	1053165988408102912
5306	Datafolha	1053165988408102912
5307	Eleições2018	1053165988408102912
5308	EAgoraRosaWeber	1053166369217437696
5309	Caixa2doBolsonaro	1053166369217437696
5310	EAgoraRosaWeber	1053166858080321536
5311	Caixa2doBolsonaro	1053166858080321536
5312	EAgoraRosaWeber	1053166961776046082
5313	Caixa2doBolsonaro	1053166961776046082
5314	Folha	1053166991400468480
5315	Datafolha	1053166991400468480
5316	Eleições2018	1053166991400468480
5317	Bolsolão	1053167134027800577
5318	caixa2dobolsonaro	1053167134027800577
5319	LavaZap	1053167134027800577
5320	MarketeirosDoJair	1053167194878758913
5321	VenezuelaSOS	1053167194878758913
5322	CensuraPetista	1053167194878758913
5323	PTNÃO	1053167194878758913
5324	PTNUNCAMAIS	1053167194878758913
5325	DitaduraNuncaMais	1053167194878758913
5326	DitaduraPetista	1053167194878758913
5327	G1	1053167348688019456
5328	MarketeirosDoJair	1053167395156754433
5329	B171	1053167521166229504
5330	Caixa2doBoIsonaro	1053167521166229504
5331	B171	1053167599838785536
5332	Caixa2doBoIsonaro	1053167599838785536
5333	MarketeirosDoJair	1053167628938821632
5334	B171	1053167725483384833
5335	Caixa2doBoIsonaro	1053167725483384833
5336	B171Cagão	1053167888842973184
5337	MarketeiroDoJair	1053168148873134080
5338	MarketeirosDoJair	1053168162949210112
5339	MarketeirosDoJair	1053168446601609216
5340	EuVimDeGraça	1053168446601609216
5341	BolsonaroPresidente17	1053168446601609216
5342	G1	1053168534933700608
5343	G1SC	1053168534933700608
5344	Eleições2018	1053168556412727296
5345	G1	1053168556412727296
5346	G1	1053168571004665857
5347	Folha	1053168612440264704
5348	Datafolha	1053168612440264704
5349	Eleições2018	1053168612440264704
5350	G1	1053168623798366208
5351	G1SP	1053168623798366208
5352	G1	1053168639053053952
5353	G1	1053168695768481792
5354	G1Ceará	1053168695768481792
5355	G1	1053168710574395392
5356	G1SP	1053168710574395392
5357	G1	1053168720191856640
5358	G1Goiás	1053168720191856640
5359	G1	1053168738957176832
5360	EuSouOCaixa2	1053169018163605504
5361	Eleições2018	1053169050858242048
5362	Bolsonaro	1053169159109074945
5363	lula	1053169159109074945
5364	Marketeirosdojair	1053169285344968705
5365	MarketeiroDoJair	1053169403259432960
5366	B17	1053169434636935168
5367	Eleições2018	1053169510285492224
5368	Fascista	1053169698416791552
5369	boicoto	1053169712937480192
5370	BOLSONARO17	1053169735393783809
5371	MarqueteirosDoJair	1053169735393783809
5372	Caixa2doBolsanaro	1053170161862303744
5373	MarketeirosDoJair	1053170231047270400
5374	postedepresidiario	1053170231047270400
5375	MarmitaDeCorruptoPreso	1053170231047270400
5376	Caixa2doBolsonaro	1053170244091555841
5377	Caixa2doBolsanaro	1053170931642892288
5378	B17	1053171016422359040
5379	MarketeirosDoJair	1053171509852884992
5380	censuraptista	1053171754569469952
5381	MarketeiroDoJair	1053171754569469952
5382	FolhaMarmitaDoPT	1053171754569469952
5383	FolhaCapachoDoPT	1053171754569469952
5384	FolhaPutinhaDoPT	1053171845866897408
5385	FolhaMarmitaDoPT	1053171972669128706
5386	MarketeiroDoJair	1053171972669128706
5387	MarketeirosDoJair	1053172206929371136
5388	FolhaPutinhaDoPT	1053172206929371136
5389	Caixa2DoBolsonaro	1053172534290595841
5390	FolhaPutinhaDoPT	1053172705070141441
5391	G1	1053172916815360000
5392	G1Rio	1053172916815360000
5393	JairBolsonaro	1053173772646264833
5394	Caixa2DoBolsonaro	1053173788890796032
5395	Eleições2018	1053173998970982400
5396	MarketeirosDoBolsonaro	1053174203921383424
5397	CadeAProva	1053174203921383424
5398	MarketeirosDoJair	1053174897931902976
5399	G1	1053175074231083009
5400	G1SP	1053175074231083009
5401	Caixa2doBolsanaro	1053175645453344769
5402	B17	1053175874139418624
5403	EuVimDeGraça	1053175874139418624
5404	BolsonaroPresidente	1053175874139418624
5405	MarketeirosDoJair	1053175895979184128
5406	EuFacoCampanhaDeGraca	1053176011020558336
5407	MarketeirosDoJair	1053176011020558336
5408	EuSouOCaixa2	1053176011020558336
5409	karma	1053176146584432640
5410	caixa2doBolsonaro	1053176354802462720
5411	Bolsolão	1053176354802462720
5412	ImpugnacaoJa	1053176354802462720
5413	Bolsogate	1053176354802462720
5414	zapgate	1053176354802462720
5415	JairTemRazao	1053176395227119616
5416	OBrasilEstaComBolsonaro	1053176395227119616
5417	MarketeirosDoJair	1053176395227119616
5418	FacoCampanhaDeGracaProMito	1053176395227119616
5419	Dia28é17	1053176395227119616
5420	G1	1053176488336461825
5421	Caixa2doBolsonaro	1053177022887923713
5422	Bolsonaro	1053178112136146944
5423	Fascista	1053178113826480128
5424	G1	1053178265723158529
5425	Eleições2018	1053178265723158529
5426	CadeAProvaFolha	1053178809959268352
5427	MarketeirosDoJair	1053178815436988416
5428	Eleições2018	1053178884685029376
5429	FakeNews	1053179277871468544
5430	cadêaprovafolha	1053179323673395200
5431	Bolsoladrão	1053179325552517120
5432	DebateNaBand	1053179990576111616
5433	Eleições2018	1053179990576111616
5434	Bolsolão	1053180068653162496
5435	MarketeirosDoJair	1053180068653162496
5436	fakenews	1053180363009376256
5437	MARKETEIROSDOJAIR	1053181054582964224
5438	STF	1053181054582964224
5439	STJ	1053181054582964224
5440	TSE	1053181054582964224
5441	FakeNews	1053181145297362945
5442	sujeira	1053181203413696512
5443	sujidade	1053181203413696512
5444	imundície	1053181203413696512
5445	impureza	1053181203413696512
5446	entulho	1053181203413696512
5447	detrito	1053181203413696512
5448	despejo	1053181203413696512
5449	resíduo	1053181203413696512
5450	resto	1053181203413696512
5451	sobra	1053181203413696512
5452	sobejo	1053181203413696512
5453	TROLHADESP	1053181264407216129
5454	FOLHA	1053181264407216129
5455	FOLHASP	1053181264407216129
5456	FAKENEWS	1053181264407216129
5457	QUEFEIO	1053181264407216129
5458	SHAMEONYOU	1053181264407216129
5459	JORNALISMOMEDIOCRE	1053181264407216129
5460	JORNALISMOPARCIAL	1053181264407216129
5461	JORNALISMOMEDIOCRE	1053181264407216129
5462	Caixa2doBolsanaro	1053181777567727616
5463	MarketeirosDoJair	1053181821318545408
5464	MarketeirosDoJair	1053182646472359938
5465	MarketeirosDoJair	1053182781373718529
5466	FolhaPutinhaDoPT	1053183029643014145
5467	Eleições2018	1053183368039424001
5468	G1	1053184672954507264
5469	G1SC	1053184672954507264
5470	MarketeirosDoJair	1053184834389139456
5471	FolhaMarmitaDoPT	1053184889078644736
5472	FolhaPutinhaDoPT	1053185167169331200
5473	SomosMilhoesDeCaixa2	1053185545231364096
5474	SomostodosmarketeirosdoJair	1053185545231364096
5475	MarqueteirosDoJair	1053185545231364096
5476	midialixo	1053185545231364096
5477	Eleições2018	1053186736929562624
5478	FolhaLixo	1053187113225781249
5479	EleiçãComBolsonaroÉFraude	1053187241697333248
5480	PTnuncamais	1053187443711791104
5481	Haddadreidofake	1053187443711791104
5482	Caixa2doBoIsonaro	1053187740815278080
5483	EleiçãComBolsonaroÉFraude	1053187838618058752
5484	EleiçãComBolsonaroÉFraude	1053188295356747776
5485	EleiçãComBolsonaroÉFraude	1053188415854907392
5486	EleiçãComBolsonaroÉFraude	1053188628854267904
5487	EleiçãComBolsonaroÉFraude	1053188684135182337
5488	Caixa2doBolsonaro	1053188853740326912
5489	Bolsolão	1053188853740326912
5490	Caixa2deBolsonaro	1053188853740326912
5491	Haddad13	1053188853740326912
5492	Folha	1053190917312692224
5493	Datafolha	1053190917312692224
5494	Eleições2018	1053190917312692224
5495	Bolsolão	1053191017480908800
5496	MarketeirosDoJair	1053191017480908800
5497	Folha	1053192275315056641
5498	Datafolha	1053192275315056641
5499	Eleições2018	1053192275315056641
5500	EuVimDeGracaBabaca	1053192560137650176
5501	EleSim	1053192560137650176
5502	Bolsonaro	1053192560137650176
5503	MarketeirosDoJair	1053192560137650176
5504	SomosTodosBolsonaro	1053192560137650176
5505	ForaPT	1053192560137650176
5506	Eleições2018	1053192940619743232
5507	G1	1053193161366007809
5508	MarqueteirosDoJair	1053194127658176513
5509	ptnao	1053194486900232193
5510	carloseduardo12	1053194486900232193
5511	ForaPT	1053194486900232193
5512	Bolsolão	1053194570924781568
5513	MarketeirosDoJair	1053194570924781568
5514	FolhaPutinhaDoPT	1053194881164812288
5515	G1	1053196234398330880
5516	G1SP	1053196234398330880
5517	G1	1053196337490153478
5518	CadêAProva	1053197083245772803
5519	MarketeirosDoJair	1053197083245772803
5520	CadêAProva	1053197426989957120
5521	CadêAProva	1053197426989957120
5522	CadêAProva	1053197426989957120
5523	CadêAProva	1053197426989957120
5524	CadêAProva	1053197622247387137
5525	CadeAProva	1053197622247387137
5526	CadêAProva	1053197622247387137
5527	B17	1053197869333790720
5528	CadeAProva	1053197906801516544
5529	MarketeirosDoJair	1053197906801516544
5530	ruaneles	1053198581652439041
5531	G1	1053198795616456705
5532	G1Rio	1053198795616456705
5533	Caixa2doBolsonaro	1053198876616912896
5534	Bolsolão	1053198876616912896
5535	CadeAProvaFolha	1053199078148976641
5536	CadeAProvaFolha	1053199223620022272
5537	Caixa2doBolsonaro	1053199533814018048
5538	Bolsolão	1053199533814018048
5539	EleNão	1053199533814018048
5540	EuVimDeGraça	1053199554533883909
5541	MarqueteirosDoJair	1053199554533883909
5542	BolsonaroPresidente	1053199554533883909
5543	B17	1053199554533883909
5544	HaddadParaQueTaFeio	1053199554533883909
5545	FolhaPutinhaDoPT	1053199720250773506
5546	MarqueteirosDoJair	1053199720250773506
5547	MarketeirosDoJair	1053199720250773506
5548	PTnuncamais	1053199720250773506
5549	ptlixo	1053199720250773506
5550	PTnão	1053199720250773506
5551	PTdesesperado	1053199720250773506
5552	Eleições2018	1053199797639933952
5553	EagoraRosaWeber	1053200001718013952
5554	Caixa2doBolsonaro	1053200001718013952
5555	Caixa2doBolsonaro	1053200135298138112
5556	forafolha	1053200206173536257
5557	midiasuja	1053200206173536257
5558	EagoraRosaWeber	1053200216457994240
5559	Caixa2doBolsonaro	1053200216457994240
5560	G1	1053200336867872768
5561	EagoraRosaWeber	1053200342941360128
5562	Caixa2doBolsonaro	1053200342941360128
5563	EagoraRosaWeber	1053200477758861312
5564	Caixa2doBolsonaro	1053200477758861312
5565	Caixa2doBolsonaro	1053201736284954626
5566	Bolsolão	1053201736284954626
5567	Caixa2deBolsonaro	1053201736284954626
5568	Haddad13	1053201736284954626
5569	BolsonaroPresidente17	1053202735649222658
5570	G1	1053202809498320896
5571	G1	1053202899994660864
5572	G1	1053203626385178624
